dni;nombres;apellido_paterno;apellido_materno;organizacion_key;organizacion_nombre;circunscripcion_electoral;categoria_id
19083081;Gustavo Adolfo;Ríos;Orozco;29;PARTIDO POLÍTICO TODO ESTARÁ BIEN;LIMA METROPOLITANA;C
14949130;Beatriz Elena;Medina;Alvarado;29;PARTIDO POLÍTICO TODO ESTARÁ BIEN;LIMA METROPOLITANA;C
70646494;Gustavo Adolfo;Ramos;Rangel;30;PARTIDO POLÍTICO UN SOLO LATIDO;LIMA METROPOLITANA;C
99278874;Salvador Antonio;Espinoza;Carrasco;30;PARTIDO POLÍTICO UN SOLO LATIDO;LIMA METROPOLITANA;C
12854396;Magdalena Rosa;Gómez;Navarro;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;LIMA METROPOLITANA;C
34031945;Claudia Vanessa;Luna;Santana;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;LIMA METROPOLITANA;C
61933779;Martha Lucía;Ríos;Arellano;32;PARTIDO POLÍTICO BRILLO DEL ALMA;LIMA METROPOLITANA;C
46499401;Julio César;Montes;Gallardo;32;PARTIDO POLÍTICO BRILLO DEL ALMA;LIMA METROPOLITANA;C
97993138;Omar Alejandro;Zamora;Lozano;33;PARTIDO POLÍTICO EL HILO INVISIBLE;LIMA METROPOLITANA;C
82652449;Benjamín Luis;Jiménez;Salas;33;PARTIDO POLÍTICO EL HILO INVISIBLE;LIMA METROPOLITANA;C
30999619;Martha Lucía;León;Bustamante;34;PARTIDO POLÍTICO LA MELODÍA DEL CARIÑO;LIMA METROPOLITANA;C
25972458;Ignacio José;Molina;Segura;34;PARTIDO POLÍTICO LA MELODÍA DEL CARIÑO;LIMA METROPOLITANA;C
84073721;Ismael Roberto;Luna;Miranda;35;PARTIDO POLÍTICO PENSANDO EN TI;LIMA METROPOLITANA;C
92232322;Samuel Antonio;Rojas;Andrade;35;PARTIDO POLÍTICO PENSANDO EN TI;LIMA METROPOLITANA;C
24229396;Amparo Luz;Ruiz;Rosales;36;PARTIDO POLÍTICO EL ESPEJO DEL ALMA;LIMA METROPOLITANA;C
53483209;Andrés Felipe;Cruz;Salas;36;PARTIDO POLÍTICO EL ESPEJO DEL ALMA;LIMA METROPOLITANA;C
43308141;Laura Angélica;Cruz;Montes;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;LIMA METROPOLITANA;C
25876446;Mauricio Andrés;Velasco;Rosales;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;LIMA METROPOLITANA;C
10317716;Olga Marina;Núñez;Galván;38;PARTIDO POLÍTICO EL AROMA DE LA CONFIANZA;LIMA METROPOLITANA;C
95736333;Carlos Alberto;Figueroa;Soto;38;PARTIDO POLÍTICO EL AROMA DE LA CONFIANZA;LIMA METROPOLITANA;C
29924459;Pilar Mercedes;Cruz;Bautista;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;LIMA METROPOLITANA;C
55608000;Luz Marina;Ibarra;Merino;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;LIMA METROPOLITANA;C
44966412;Gerardo Luis;Montes;Velázquez;01;PARTIDO POLÍTICO AMANECER DE NUEVO;LIMA METROPOLITANA;D
67689397;Mariana Isabel;Sánchez;Soto;01;PARTIDO POLÍTICO AMANECER DE NUEVO;LIMA METROPOLITANA;D
97990165;Rosa María;Domínguez;Villa;02;PARTIDO POLÍTICO PAZ Y AMOR;LIMA METROPOLITANA;D
83742832;Josefa María;Castillo;Barrera;02;PARTIDO POLÍTICO PAZ Y AMOR;LIMA METROPOLITANA;D
97228022;Joaquín Manuel;Córdova;Vega;03;PARTIDO POLÍTICO GOTAS DE LLUVIA;LIMA METROPOLITANA;D
75472807;Olga Marina;Espinoza;Carrasco;03;PARTIDO POLÍTICO GOTAS DE LLUVIA;LIMA METROPOLITANA;D
76799935;Joaquín Manuel;Salazar;Vidal;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;LIMA METROPOLITANA;D
84472836;Miguel Ángel;Sandoval;Zavala;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;LIMA METROPOLITANA;D
47970134;Amparo Luz;Ruiz;Santana;05;PARTIDO POLÍTICO EN LA DISTANCIA;LIMA METROPOLITANA;D
97203953;Elena Isabel;López;Paredes;05;PARTIDO POLÍTICO EN LA DISTANCIA;LIMA METROPOLITANA;D
75178396;Yolanda Mercedes;Pérez;Benítez;06;PARTIDO POLÍTICO AL OTRO LADO;LIMA METROPOLITANA;D
69746050;Silvia Rocío;Fernández;Montes;06;PARTIDO POLÍTICO AL OTRO LADO;LIMA METROPOLITANA;D
76985746;Iris Margarita;López;Nava;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;LIMA METROPOLITANA;D
89928134;Magdalena Rosa;Valdez;Vega;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;LIMA METROPOLITANA;D
27010737;Fernando José;Ibarra;Valencia;08;PARTIDO POLÍTICO HOJAS AL VIENTO;LIMA METROPOLITANA;D
88907677;Sandra Beatriz;Guzmán;Bravo;08;PARTIDO POLÍTICO HOJAS AL VIENTO;LIMA METROPOLITANA;D
42315316;Carmen Rosa;Velasco;Cortés;09;PARTIDO POLÍTICO SEMBRANDO LA AMISTAD;LIMA METROPOLITANA;D
49464191;Patricia Elena;Luna;Téllez;09;PARTIDO POLÍTICO SEMBRANDO LA AMISTAD;LIMA METROPOLITANA;D
24972449;Regina Patricia;Montes;Salas;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;LIMA METROPOLITANA;D
80502460;Francisco Javier;Jiménez;Cortés;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;LIMA METROPOLITANA;D
29448101;Claudia Vanessa;Reyes;Ibáñez;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;LIMA METROPOLITANA;D
83742777;Sara Luz;Ochoa;Guerrero;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;LIMA METROPOLITANA;D
62212960;Yolanda Mercedes;Montes;Durán;12;PARTIDO POLÍTICO EL MEJOR AMIGO;LIMA METROPOLITANA;D
22871561;Esteban José;Aguilar;Mercado;12;PARTIDO POLÍTICO EL MEJOR AMIGO;LIMA METROPOLITANA;D
38654778;Miguel Ángel;Soto;Paredes;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;LIMA METROPOLITANA;D
72907129;Patricia Elena;Cortez;Burgos;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;LIMA METROPOLITANA;D
45928042;Sandra Beatriz;Vásquez;Calderón;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;LIMA METROPOLITANA;D
83503126;Samuel Antonio;Cruz;Rosales;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;LIMA METROPOLITANA;D
95468221;Yolanda Mercedes;Velasco;Vidal;15;PARTIDO POLÍTICO NIÑOS PRIMERO;LIMA METROPOLITANA;D
51505326;Gonzalo Alberto;Ayala;Caballero;15;PARTIDO POLÍTICO NIÑOS PRIMERO;LIMA METROPOLITANA;D
70195730;Diana Carolina;Mendez;Serrano;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;LIMA METROPOLITANA;D
58918689;Diana Carolina;Ramírez;Chávez;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;LIMA METROPOLITANA;D
68309379;Angela María;Ramírez;Nava;17;PARTIDO POLÍTICO SALVEMOS AL PLANETA;LIMA METROPOLITANA;D
13498681;Patricia Elena;Torres;Calderón;17;PARTIDO POLÍTICO SALVEMOS AL PLANETA;LIMA METROPOLITANA;D
21637578;Ricardo Manuel;Sánchez;Galván;18;PARTIDO POLÍTICO LOS CAMPEONES;LIMA METROPOLITANA;D
18033630;Guillermo José;Aguilar;Galván;18;PARTIDO POLÍTICO LOS CAMPEONES;LIMA METROPOLITANA;D
64043751;Mauricio Andrés;Ibarra;Ochoa;19;PARTIDO POLÍTICO ORDENANDO LA CASA;LIMA METROPOLITANA;D
85070615;Alfonso Manuel;Vargas;Alvarado;19;PARTIDO POLÍTICO ORDENANDO LA CASA;LIMA METROPOLITANA;D
39241888;Amparo Luz;Miranda;Miranda;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;LIMA METROPOLITANA;D
20651338;Bertha Rosa;Gallegos;Lozano;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;LIMA METROPOLITANA;D
85486004;Gonzalo Alberto;Márquez;Barrera;21;PARTIDO POLÍTICO OPTIMISMO TOTAL;LIMA METROPOLITANA;D
98921329;Julio César;Espinoza;Durán;21;PARTIDO POLÍTICO OPTIMISMO TOTAL;LIMA METROPOLITANA;D
21803298;Iris Margarita;Jiménez;Carrasco;22;PARTIDO POLÍTICO BUEN VIAJE;LIMA METROPOLITANA;D
12390150;Ernesto José;Delgado;Cardona;22;PARTIDO POLÍTICO BUEN VIAJE;LIMA METROPOLITANA;D
86168811;Ismael Roberto;Huerta;Meza;23;PARTIDO POLÍTICO VISTA ALEGRE;LIMA METROPOLITANA;D
73743525;Elisa Carmen;Hernández;Arellano;23;PARTIDO POLÍTICO VISTA ALEGRE;LIMA METROPOLITANA;D
54206576;Lucía Isabel;Vásquez;León;24;PARTIDO POLÍTICO EL MAPA DE LOS SUEÑOS;LIMA METROPOLITANA;D
37607284;Ricardo Manuel;Sánchez;Valdés;24;PARTIDO POLÍTICO EL MAPA DE LOS SUEÑOS;LIMA METROPOLITANA;D
29398626;Rodolfo César;Ochoa;Durán;25;PARTIDO POLÍTICO EL VUELO DEL ESPÍRITU;LIMA METROPOLITANA;D
73285720;Armando Luis;Figueroa;Caballero;25;PARTIDO POLÍTICO EL VUELO DEL ESPÍRITU;LIMA METROPOLITANA;D
26853573;Ana Patricia;Montoya;Robles;26;PARTIDO POLÍTICO EL LENGUAJE DEL SILENCIO;LIMA METROPOLITANA;D
95903806;Olga Marina;Ramos;Quintero;26;PARTIDO POLÍTICO EL LENGUAJE DEL SILENCIO;LIMA METROPOLITANA;D
21585679;Yolanda Mercedes;Ortiz;Sierra;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;LIMA METROPOLITANA;D
10621176;Nelly Victoria;Díaz;Figueroa;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;LIMA METROPOLITANA;D
33722511;Rodolfo César;Cabrera;Bustamante;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;LIMA METROPOLITANA;D
34304429;Sara Luz;Silva;Navarro;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;LIMA METROPOLITANA;D
45643430;Liliana Patricia;Sandoval;Villalobos;29;PARTIDO POLÍTICO TODO ESTARÁ BIEN;LIMA METROPOLITANA;D
58969339;Samuel Antonio;Delgado;Gallardo;29;PARTIDO POLÍTICO TODO ESTARÁ BIEN;LIMA METROPOLITANA;D
93627478;Nelly Victoria;Miranda;Guzmán;30;PARTIDO POLÍTICO UN SOLO LATIDO;LIMA METROPOLITANA;D
51922602;Elisa Carmen;Vargas;Rangel;30;PARTIDO POLÍTICO UN SOLO LATIDO;LIMA METROPOLITANA;D
52230483;Iris Margarita;Márquez;Arellano;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;LIMA METROPOLITANA;D
48020518;Gloria Mercedes;Silva;Córdova;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;LIMA METROPOLITANA;D
41004067;Rodolfo César;Ramos;Nava;32;PARTIDO POLÍTICO BRILLO DEL ALMA;LIMA METROPOLITANA;D
85498723;Eduardo José;Rojas;Barrera;32;PARTIDO POLÍTICO BRILLO DEL ALMA;LIMA METROPOLITANA;D
98668217;Felipe Augusto;Delgado;Valencia;33;PARTIDO POLÍTICO EL HILO INVISIBLE;LIMA METROPOLITANA;D
14514598;Tomás Alberto;Aguilar;Salinas;33;PARTIDO POLÍTICO EL HILO INVISIBLE;LIMA METROPOLITANA;D
99944393;Patricia Elena;Medina;Franco;34;PARTIDO POLÍTICO LA MELODÍA DEL CARIÑO;LIMA METROPOLITANA;D
11516201;Felipe Augusto;Ramos;Vega;34;PARTIDO POLÍTICO LA MELODÍA DEL CARIÑO;LIMA METROPOLITANA;D
57560540;Daniel Enrique;Salazar;Cortés;35;PARTIDO POLÍTICO PENSANDO EN TI;LIMA METROPOLITANA;D
65712151;Gabriela Sofía;Márquez;Suárez;35;PARTIDO POLÍTICO PENSANDO EN TI;LIMA METROPOLITANA;D
97618643;Victoria Elena;Contreras;Vargas;36;PARTIDO POLÍTICO EL ESPEJO DEL ALMA;LIMA METROPOLITANA;D
36623931;Yolanda Mercedes;Soto;Orozco;36;PARTIDO POLÍTICO EL ESPEJO DEL ALMA;LIMA METROPOLITANA;D
31994834;Magdalena Rosa;Ramos;Bautista;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;LIMA METROPOLITANA;D
20978047;Samuel Antonio;Huerta;Orozco;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;LIMA METROPOLITANA;D
61201393;Teresa Guadalupe;Ochoa;Cardona;38;PARTIDO POLÍTICO EL AROMA DE LA CONFIANZA;LIMA METROPOLITANA;D
25878616;Ana Patricia;Carrillo;Moreno;38;PARTIDO POLÍTICO EL AROMA DE LA CONFIANZA;LIMA METROPOLITANA;D
35551656;Luis Fernando;Flores;Bautista;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;LIMA METROPOLITANA;D
54259225;Cecilia Beatriz;González;Parra;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;LIMA METROPOLITANA;D
31009208;Sandra Beatriz;Cervantes;Trujillo;08;PARTIDO POLÍTICO HOJAS AL VIENTO;LIMA PROVINCIAS;C
49876826;Carmen Rosa;Domínguez;Olivares;08;PARTIDO POLÍTICO HOJAS AL VIENTO;LIMA PROVINCIAS;C
60761921;Bertha Rosa;Ponce;Santana;35;PARTIDO POLÍTICO PENSANDO EN TI;LIMA PROVINCIAS;C
47643098;Josefa María;Zamora;Serrano;35;PARTIDO POLÍTICO PENSANDO EN TI;LIMA PROVINCIAS;C
91111884;Luis Fernando;Castillo;Guzmán;05;PARTIDO POLÍTICO EN LA DISTANCIA;LIMA PROVINCIAS;C
91200774;Lorenzo Manuel;Ibarra;Meza;05;PARTIDO POLÍTICO EN LA DISTANCIA;LIMA PROVINCIAS;C
90685095;Iris Margarita;Vargas;Merino;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;LIMA PROVINCIAS;C
93534471;Ignacio José;Montoya;Molina;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;LIMA PROVINCIAS;C
12278354;Armando Luis;Ruiz;Valdés;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;LIMA PROVINCIAS;C
81216001;Mónica Alejandra;González;Santana;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;LIMA PROVINCIAS;C
94255116;Martha Lucía;Torres;Portillo;17;PARTIDO POLÍTICO SALVEMOS AL PLANETA;LIMA PROVINCIAS;C
68489523;Armando Luis;Gutiérrez;Palacios;17;PARTIDO POLÍTICO SALVEMOS AL PLANETA;LIMA PROVINCIAS;C
17644121;Luz Marina;Mendez;Valencia;19;PARTIDO POLÍTICO ORDENANDO LA CASA;LIMA PROVINCIAS;C
68701942;Pilar Mercedes;Fuentes;Galván;19;PARTIDO POLÍTICO ORDENANDO LA CASA;LIMA PROVINCIAS;C
68537333;Sergio Antonio;Lara;Villa;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;LIMA PROVINCIAS;C
72279608;Jorge Luis;Campos;Valencia;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;LIMA PROVINCIAS;C
81011972;Juan Carlos;Flores;Salinas;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;LIMA PROVINCIAS;C
90197536;Pilar Mercedes;Delgado;Alvarado;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;LIMA PROVINCIAS;C
36484794;Bertha Rosa;Romero;Meza;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;LIMA PROVINCIAS;C
71903457;Patricia Elena;Cervantes;Guzmán;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;LIMA PROVINCIAS;C
32455789;Jaime Eduardo;Lara;Téllez;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;LIMA PROVINCIAS;C
49924251;Julia Esperanza;Hernández;Durán;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;LIMA PROVINCIAS;C
64851756;Pedro Pablo;Espinoza;Benítez;18;PARTIDO POLÍTICO LOS CAMPEONES;LIMA PROVINCIAS;C
45607969;Guillermo José;Cervantes;Cuevas;18;PARTIDO POLÍTICO LOS CAMPEONES;LIMA PROVINCIAS;C
13174592;Rosa María;Miranda;Velázquez;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;LIMA PROVINCIAS;C
52737085;Susana Elena;Ponce;Suárez;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;LIMA PROVINCIAS;C
44085013;Enrique Miguel;Guerrero;Padilla;12;PARTIDO POLÍTICO EL MEJOR AMIGO;LIMA PROVINCIAS;C
56281762;Tomás Alberto;Ramírez;Olivares;12;PARTIDO POLÍTICO EL MEJOR AMIGO;LIMA PROVINCIAS;C
44441154;Rubén Darío;Ruiz;Moreno;25;PARTIDO POLÍTICO EL VUELO DEL ESPÍRITU;LIMA PROVINCIAS;C
73058168;Nelly Victoria;Álvarez;Montes;25;PARTIDO POLÍTICO EL VUELO DEL ESPÍRITU;LIMA PROVINCIAS;C
23098460;Dora Inés;Romero;Olivares;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;LIMA PROVINCIAS;C
42212747;Lidia Mercedes;Flores;Zavala;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;LIMA PROVINCIAS;C
18009165;Nelly Victoria;Fernández;Córdova;38;PARTIDO POLÍTICO EL AROMA DE LA CONFIANZA;LIMA PROVINCIAS;C
26571770;Laura Angélica;Flores;Villegas;38;PARTIDO POLÍTICO EL AROMA DE LA CONFIANZA;LIMA PROVINCIAS;C
31700095;Verónica Luz;Ríos;Guerrero;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;LIMA PROVINCIAS;C
48759028;Gabriela Sofía;Núñez;Cardona;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;LIMA PROVINCIAS;C
93047102;Héctor Manuel;Núñez;Padilla;06;PARTIDO POLÍTICO AL OTRO LADO;LIMA PROVINCIAS;D
44795669;Rosa María;Márquez;Guerrero;06;PARTIDO POLÍTICO AL OTRO LADO;LIMA PROVINCIAS;D
49198592;Iris Margarita;Fernández;Villalobos;35;PARTIDO POLÍTICO PENSANDO EN TI;LIMA PROVINCIAS;D
87301464;Gustavo Adolfo;Flores;Castro;35;PARTIDO POLÍTICO PENSANDO EN TI;LIMA PROVINCIAS;D
33815423;Jaime Eduardo;Sandoval;Montes;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;LIMA PROVINCIAS;D
16014442;Ernesto José;Mendoza;Zavala;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;LIMA PROVINCIAS;D
34193975;Enrique Miguel;Cárdenas;Galván;24;PARTIDO POLÍTICO EL MAPA DE LOS SUEÑOS;LIMA PROVINCIAS;D
36309143;Mercedes Beatriz;Ortiz;Parra;24;PARTIDO POLÍTICO EL MAPA DE LOS SUEÑOS;LIMA PROVINCIAS;D
24307063;Ismael Roberto;Castro;Andrade;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;LIMA PROVINCIAS;D
60564016;Julia Esperanza;Rodríguez;Caballero;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;LIMA PROVINCIAS;D
45905943;Silvia Rocío;Díaz;Guerrero;15;PARTIDO POLÍTICO NIÑOS PRIMERO;LIMA PROVINCIAS;D
41109419;Luz Marina;Aguilar;Vega;15;PARTIDO POLÍTICO NIÑOS PRIMERO;LIMA PROVINCIAS;D
84519984;Josefa María;Ponce;Delgado;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;LIMA PROVINCIAS;D
54268163;Susana Elena;Gutiérrez;Sierra;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;LIMA PROVINCIAS;D
55697839;Luis Fernando;Zamora;Arias;12;PARTIDO POLÍTICO EL MEJOR AMIGO;LIMA PROVINCIAS;D
22584063;Claudia Vanessa;Silva;Rosales;12;PARTIDO POLÍTICO EL MEJOR AMIGO;LIMA PROVINCIAS;D
28864738;Angela María;Vargas;Padilla;03;PARTIDO POLÍTICO GOTAS DE LLUVIA;LIMA PROVINCIAS;D
73376716;Pablo César;Figueroa;Chávez;03;PARTIDO POLÍTICO GOTAS DE LLUVIA;LIMA PROVINCIAS;D
38233409;Carlos Alberto;Rojas;Gallardo;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;LIMA PROVINCIAS;D
77969504;Amparo Luz;Romero;Mora;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;LIMA PROVINCIAS;D
61321046;Joaquín Manuel;Maldonado;Caballero;36;PARTIDO POLÍTICO EL ESPEJO DEL ALMA;LIMA PROVINCIAS;D
44971454;Sergio Antonio;Vargas;Zavala;36;PARTIDO POLÍTICO EL ESPEJO DEL ALMA;LIMA PROVINCIAS;D
98444194;Luis Fernando;Peña;Salas;18;PARTIDO POLÍTICO LOS CAMPEONES;PERUANOS RESIDENTES EN EL EXTRANJERO;C
39490131;Mariana Isabel;Aguilar;Ochoa;18;PARTIDO POLÍTICO LOS CAMPEONES;PERUANOS RESIDENTES EN EL EXTRANJERO;C
38987088;Lucía Isabel;Sánchez;Durán;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;PERUANOS RESIDENTES EN EL EXTRANJERO;C
86731389;Silvia Rocío;Vásquez;Cardona;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;PERUANOS RESIDENTES EN EL EXTRANJERO;C
47311086;José Luis;Vega;Bautista;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;PERUANOS RESIDENTES EN EL EXTRANJERO;C
83600086;Josefa María;Silva;Cisneros;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;PERUANOS RESIDENTES EN EL EXTRANJERO;C
14013660;Andrés Felipe;Ríos;Valdés;38;PARTIDO POLÍTICO EL AROMA DE LA CONFIANZA;PERUANOS RESIDENTES EN EL EXTRANJERO;C
98968103;Alfonso Manuel;Guzmán;Briones;38;PARTIDO POLÍTICO EL AROMA DE LA CONFIANZA;PERUANOS RESIDENTES EN EL EXTRANJERO;C
78497581;Yolanda Mercedes;Campos;Robles;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;PERUANOS RESIDENTES EN EL EXTRANJERO;C
85955650;Eduardo José;Solís;Serrano;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;PERUANOS RESIDENTES EN EL EXTRANJERO;C
54670694;Silvia Rocío;Luna;Paredes;17;PARTIDO POLÍTICO SALVEMOS AL PLANETA;PERUANOS RESIDENTES EN EL EXTRANJERO;C
87105395;Samuel Antonio;Morales;Valdés;17;PARTIDO POLÍTICO SALVEMOS AL PLANETA;PERUANOS RESIDENTES EN EL EXTRANJERO;C
81748880;Josefa María;Márquez;Velázquez;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;PERUANOS RESIDENTES EN EL EXTRANJERO;C
42655368;Samuel Antonio;Salazar;Arellano;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;PERUANOS RESIDENTES EN EL EXTRANJERO;C
51883102;Óscar Eduardo;Medina;Guerrero;30;PARTIDO POLÍTICO UN SOLO LATIDO;PERUANOS RESIDENTES EN EL EXTRANJERO;C
72108192;Jorge Luis;Romero;Durán;30;PARTIDO POLÍTICO UN SOLO LATIDO;PERUANOS RESIDENTES EN EL EXTRANJERO;C
68360419;Nelly Victoria;Gutiérrez;Cuevas;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;PERUANOS RESIDENTES EN EL EXTRANJERO;C
55799649;Arturo Eduardo;Silva;Cortés;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;PERUANOS RESIDENTES EN EL EXTRANJERO;C
24706846;Carlos Alberto;Gómez;Andrade;03;PARTIDO POLÍTICO GOTAS DE LLUVIA;PERUANOS RESIDENTES EN EL EXTRANJERO;C
62138835;Gustavo Adolfo;Ramírez;León;03;PARTIDO POLÍTICO GOTAS DE LLUVIA;PERUANOS RESIDENTES EN EL EXTRANJERO;C
28668536;Omar Alejandro;Salazar;Meza;15;PARTIDO POLÍTICO NIÑOS PRIMERO;PERUANOS RESIDENTES EN EL EXTRANJERO;C
87151538;Norma Angélica;Sánchez;Burgos;15;PARTIDO POLÍTICO NIÑOS PRIMERO;PERUANOS RESIDENTES EN EL EXTRANJERO;C
83817309;Julia Esperanza;Chávez;Molina;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;PERUANOS RESIDENTES EN EL EXTRANJERO;D
57298817;Mercedes Beatriz;González;Muñoz;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;PERUANOS RESIDENTES EN EL EXTRANJERO;D
85251131;Andrés Felipe;Guzmán;León;33;PARTIDO POLÍTICO EL HILO INVISIBLE;PERUANOS RESIDENTES EN EL EXTRANJERO;D
13240417;Bertha Rosa;Morales;Rangel;33;PARTIDO POLÍTICO EL HILO INVISIBLE;PERUANOS RESIDENTES EN EL EXTRANJERO;D
74504359;Omar Alejandro;Gallegos;Gallardo;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;PERUANOS RESIDENTES EN EL EXTRANJERO;D
38630822;Cristina María;Cárdenas;Muñoz;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;PERUANOS RESIDENTES EN EL EXTRANJERO;D
10662163;Liliana Patricia;Vásquez;Bustamante;22;PARTIDO POLÍTICO BUEN VIAJE;PERUANOS RESIDENTES EN EL EXTRANJERO;D
42452212;Benjamín Luis;Ponce;Muñoz;22;PARTIDO POLÍTICO BUEN VIAJE;PERUANOS RESIDENTES EN EL EXTRANJERO;D
91706259;Sergio Antonio;Guerrero;Soto;02;PARTIDO POLÍTICO PAZ Y AMOR;PERUANOS RESIDENTES EN EL EXTRANJERO;D
78114347;Dora Inés;Figueroa;Villegas;02;PARTIDO POLÍTICO PAZ Y AMOR;PERUANOS RESIDENTES EN EL EXTRANJERO;D
87740115;Sonia Patricia;Montoya;Valdés;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;PERUANOS RESIDENTES EN EL EXTRANJERO;D
62143376;Gerardo Luis;Velasco;Suárez;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;PERUANOS RESIDENTES EN EL EXTRANJERO;D
78763852;Ignacio José;Aguilar;Castro;26;PARTIDO POLÍTICO EL LENGUAJE DEL SILENCIO;PERUANOS RESIDENTES EN EL EXTRANJERO;D
90188881;Samuel Antonio;Peña;Andrade;26;PARTIDO POLÍTICO EL LENGUAJE DEL SILENCIO;PERUANOS RESIDENTES EN EL EXTRANJERO;D
78394559;Fernando José;Figueroa;Salas;32;PARTIDO POLÍTICO BRILLO DEL ALMA;PERUANOS RESIDENTES EN EL EXTRANJERO;D
35938604;Hugo Alberto;Fuentes;Calderón;32;PARTIDO POLÍTICO BRILLO DEL ALMA;PERUANOS RESIDENTES EN EL EXTRANJERO;D
33170204;Patricia Elena;Mendoza;Salas;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;PERUANOS RESIDENTES EN EL EXTRANJERO;D
50766436;María Elena;Rodríguez;Guerrero;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;PERUANOS RESIDENTES EN EL EXTRANJERO;D
